product_id,category,weight_kg,fragility,shipping_mode,product_name,industry_type,cost_sensitivity,environmental_priority
4297,Clothing,1.0,3,Air,Product_4297,Clothing,3,3
4298,Beauty,0.69,3,Air,Product_4298,Beauty,3,3
4299,Electronics,15.94,5,Road,Product_4299,Electronics,3,3
4300,Furniture,71.96,5,Road,Product_4300,Furniture,3,3
4301,Electronics,1.65,5,Air,Product_4301,Electronics,3,3
4302,Furniture,14.78,5,Road,Product_4302,Furniture,3,3
4303,Electronics,22.42,5,Road,Product_4303,Electronics,3,3
4304,Electronics,0.14,5,Air,Product_4304,Electronics,3,3
4305,Home Decor,1.48,5,Air,Product_4305,Home Decor,3,3
4306,Electronics,23.91,5,Road,Product_4306,Electronics,3,3
4307,Home Decor,2.41,5,Air,Product_4307,Home Decor,3,3
4308,Electronics,0.11,4,Air,Product_4308,Electronics,3,3
4309,Furniture,14.79,5,Road,Product_4309,Furniture,3,3
4310,Beauty,0.22,5,Air,Product_4310,Beauty,3,3
4311,Beauty,0.56,3,Air,Product_4311,Beauty,3,3
4312,Beauty,0.76,5,Air,Product_4312,Beauty,3,3
4313,Furniture,67.22,5,Road,Product_4313,Furniture,3,3
4314,Beauty,0.41,5,Road,Product_4314,Beauty,3,3
4315,Electronics,24.96,5,Road,Product_4315,Electronics,3,3
4316,Clothing,1.71,2,Air,Product_4316,Clothing,3,3
4317,Electronics,0.12,4,Air,Product_4317,Electronics,3,3
4318,Electronics,0.22,5,Air,Product_4318,Electronics,3,3
4319,Home Decor,1.22,5,Air,Product_4319,Home Decor,3,3
4320,Furniture,12.36,5,Road,Product_4320,Furniture,3,3
4321,Clothing,1.79,2,Air,Product_4321,Clothing,3,3
4322,Furniture,70.52,5,Road,Product_4322,Furniture,3,3
4323,Electronics,0.32,5,Road,Product_4323,Electronics,3,3
4324,Electronics,0.15,5,Air,Product_4324,Electronics,3,3
4325,Electronics,2.04,5,Air,Product_4325,Electronics,3,3
4326,Beauty,0.99,4,Air,Product_4326,Beauty,3,3
4327,Clothing,1.08,4,Road,Product_4327,Clothing,3,3
4328,Furniture,14.89,5,Road,Product_4328,Furniture,3,3
4329,Home Decor,1.1,5,Air,Product_4329,Home Decor,3,3
4330,Beauty,0.77,5,Air,Product_4330,Beauty,3,3
4331,Furniture,55.94,5,Road,Product_4331,Furniture,3,3
4332,Electronics,0.14,5,Road,Product_4332,Electronics,3,3
4333,Furniture,48.53,5,Road,Product_4333,Furniture,3,3
4334,Home Decor,2.98,5,Road,Product_4334,Home Decor,3,3
4335,Electronics,0.2,5,Air,Product_4335,Electronics,3,3
4336,Clothing,1.1,3,Air,Product_4336,Clothing,3,3
4337,Home Decor,1.13,5,Road,Product_4337,Home Decor,3,3
4338,Furniture,67.42,5,Road,Product_4338,Furniture,3,3
4339,Electronics,1.76,5,Air,Product_4339,Electronics,3,3
4340,Furniture,62.45,5,Road,Product_4340,Furniture,3,3
4341,Furniture,11.54,5,Road,Product_4341,Furniture,3,3
4342,Furniture,71.87,5,Road,Product_4342,Furniture,3,3
4343,Clothing,0.83,4,Air,Product_4343,Clothing,3,3
4344,Clothing,1.16,4,Air,Product_4344,Clothing,3,3
4345,Electronics,2.37,5,Air,Product_4345,Electronics,3,3
4346,Clothing,1.63,4,Air,Product_4346,Clothing,3,3
4347,Furniture,12.5,5,Road,Product_4347,Furniture,3,3
4348,Electronics,1.57,5,Air,Product_4348,Electronics,3,3
4349,Furniture,11.67,5,Road,Product_4349,Furniture,3,3
4350,Furniture,13.39,5,Road,Product_4350,Furniture,3,3
4351,Electronics,0.29,5,Air,Product_4351,Electronics,3,3
4352,Clothing,1.25,2,Air,Product_4352,Clothing,3,3
4353,Electronics,0.33,5,Air,Product_4353,Electronics,3,3
4354,Furniture,14.42,5,Road,Product_4354,Furniture,3,3
4355,Beauty,0.47,5,Air,Product_4355,Beauty,3,3
4356,Furniture,68.35,5,Road,Product_4356,Furniture,3,3
4357,Furniture,14.93,5,Road,Product_4357,Furniture,3,3
4358,Furniture,11.6,4,Road,Product_4358,Furniture,3,3
4359,Furniture,10.45,4,Road,Product_4359,Furniture,3,3
4360,Clothing,0.26,2,Road,Product_4360,Clothing,3,3
4361,Clothing,0.26,2,Road,Product_4361,Clothing,3,3
4362,Home Decor,1.23,5,Air,Product_4362,Home Decor,3,3
4363,Electronics,0.21,5,Road,Product_4363,Electronics,3,3
4364,Furniture,10.3,4,Road,Product_4364,Furniture,3,3
4365,Clothing,1.85,3,Road,Product_4365,Clothing,3,3
4366,Electronics,0.17,5,Air,Product_4366,Electronics,3,3
4367,Beauty,0.53,5,Air,Product_4367,Beauty,3,3
4368,Clothing,0.91,5,Road,Product_4368,Clothing,3,3
4369,Beauty,0.71,4,Air,Product_4369,Beauty,3,3
4370,Home Decor,2.92,5,Air,Product_4370,Home Decor,3,3
4371,Beauty,0.8,3,Air,Product_4371,Beauty,3,3
4372,Clothing,0.94,4,Air,Product_4372,Clothing,3,3
4373,Furniture,12.1,4,Road,Product_4373,Furniture,3,3
4374,Electronics,0.32,5,Air,Product_4374,Electronics,3,3
4375,Furniture,12.16,4,Road,Product_4375,Furniture,3,3
4376,Electronics,16.36,5,Road,Product_4376,Electronics,3,3
4377,Electronics,0.19,4,Air,Product_4377,Electronics,3,3
4378,Clothing,0.82,3,Road,Product_4378,Clothing,3,3
4379,Furniture,19.23,5,Road,Product_4379,Furniture,3,3
4380,Electronics,24.68,5,Road,Product_4380,Electronics,3,3
4381,Furniture,14.33,5,Road,Product_4381,Furniture,3,3
4382,Electronics,1.58,5,Road,Product_4382,Electronics,3,3
4383,Clothing,0.81,4,Air,Product_4383,Clothing,3,3
4384,Furniture,10.1,5,Road,Product_4384,Furniture,3,3
4385,Electronics,1.57,5,Road,Product_4385,Electronics,3,3
4386,Clothing,1.67,3,Air,Product_4386,Clothing,3,3
4387,Clothing,0.2,2,Air,Product_4387,Clothing,3,3
4388,Electronics,0.32,5,Air,Product_4388,Electronics,3,3
4389,Electronics,0.3,5,Air,Product_4389,Electronics,3,3
4390,Electronics,2.31,5,Air,Product_4390,Electronics,3,3
4391,Clothing,0.24,1,Road,Product_4391,Clothing,3,3
4392,Electronics,17.54,5,Road,Product_4392,Electronics,3,3
4393,Electronics,0.15,5,Road,Product_4393,Electronics,3,3
4394,Electronics,0.36,5,Air,Product_4394,Electronics,3,3
4395,Furniture,69.22,5,Road,Product_4395,Furniture,3,3
4396,Clothing,1.2,4,Air,Product_4396,Clothing,3,3
4397,Electronics,2.07,5,Air,Product_4397,Electronics,3,3
4398,Electronics,0.14,4,Air,Product_4398,Electronics,3,3
4399,Electronics,0.17,5,Air,Product_4399,Electronics,3,3
4400,Clothing,0.84,3,Road,Product_4400,Clothing,3,3
4401,Electronics,0.28,5,Air,Product_4401,Electronics,3,3
4402,Furniture,12.84,5,Road,Product_4402,Furniture,3,3
4403,Electronics,15.44,5,Road,Product_4403,Electronics,3,3
4404,Electronics,0.28,5,Air,Product_4404,Electronics,3,3
4405,Electronics,0.13,5,Air,Product_4405,Electronics,3,3
4406,Electronics,24.89,5,Road,Product_4406,Electronics,3,3
4407,Clothing,1.23,4,Road,Product_4407,Clothing,3,3
4408,Electronics,0.16,4,Air,Product_4408,Electronics,3,3
4409,Electronics,0.19,5,Air,Product_4409,Electronics,3,3
4410,Electronics,0.19,4,Air,Product_4410,Electronics,3,3
4411,Beauty,0.98,3,Road,Product_4411,Beauty,3,3
4412,Electronics,0.14,5,Air,Product_4412,Electronics,3,3
4413,Beauty,0.34,5,Air,Product_4413,Beauty,3,3
4414,Electronics,2.21,5,Air,Product_4414,Electronics,3,3
4415,Furniture,74.31,5,Road,Product_4415,Furniture,3,3
4416,Furniture,67.45,5,Road,Product_4416,Furniture,3,3
4417,Electronics,2.44,5,Road,Product_4417,Electronics,3,3
4418,Clothing,0.27,2,Air,Product_4418,Clothing,3,3
4419,Electronics,1.73,5,Air,Product_4419,Electronics,3,3
4420,Clothing,1.22,3,Air,Product_4420,Clothing,3,3
4421,Electronics,0.19,5,Air,Product_4421,Electronics,3,3
4422,Furniture,14.05,5,Road,Product_4422,Furniture,3,3
4423,Beauty,0.52,5,Air,Product_4423,Beauty,3,3
4424,Furniture,16.0,5,Road,Product_4424,Furniture,3,3
4425,Furniture,18.13,5,Road,Product_4425,Furniture,3,3
4426,Electronics,2.48,5,Air,Product_4426,Electronics,3,3
4427,Clothing,1.65,4,Air,Product_4427,Clothing,3,3
4428,Clothing,1.11,4,Road,Product_4428,Clothing,3,3
4429,Clothing,0.86,4,Air,Product_4429,Clothing,3,3
4430,Furniture,11.01,4,Road,Product_4430,Furniture,3,3
4431,Home Decor,2.65,5,Air,Product_4431,Home Decor,3,3
4432,Clothing,0.22,1,Road,Product_4432,Clothing,3,3
4433,Clothing,1.32,4,Road,Product_4433,Clothing,3,3
4434,Clothing,1.01,5,Road,Product_4434,Clothing,3,3
4435,Furniture,52.31,5,Road,Product_4435,Furniture,3,3
4436,Electronics,2.24,5,Air,Product_4436,Electronics,3,3
4437,Electronics,24.3,5,Road,Product_4437,Electronics,3,3
4438,Clothing,0.85,4,Air,Product_4438,Clothing,3,3
4439,Clothing,1.64,4,Air,Product_4439,Clothing,3,3
4440,Beauty,0.66,3,Air,Product_4440,Beauty,3,3
4441,Clothing,0.99,5,Road,Product_4441,Clothing,3,3
4442,Electronics,1.65,5,Road,Product_4442,Electronics,3,3
4443,Electronics,0.23,5,Air,Product_4443,Electronics,3,3
4444,Electronics,1.88,5,Air,Product_4444,Electronics,3,3
4445,Electronics,0.11,5,Air,Product_4445,Electronics,3,3
4446,Electronics,22.59,5,Road,Product_4446,Electronics,3,3
4447,Clothing,1.09,4,Road,Product_4447,Clothing,3,3
4448,Electronics,0.29,5,Air,Product_4448,Electronics,3,3
4449,Beauty,0.22,5,Air,Product_4449,Beauty,3,3
4450,Clothing,0.27,2,Air,Product_4450,Clothing,3,3
4451,Electronics,19.09,5,Road,Product_4451,Electronics,3,3
4452,Beauty,0.31,5,Air,Product_4452,Beauty,3,3
4453,Electronics,0.18,5,Air,Product_4453,Electronics,3,3
4454,Clothing,0.88,5,Air,Product_4454,Clothing,3,3
4455,Beauty,0.93,5,Air,Product_4455,Beauty,3,3
4456,Electronics,0.38,5,Air,Product_4456,Electronics,3,3
4457,Beauty,0.32,5,Road,Product_4457,Beauty,3,3
4458,Furniture,19.03,5,Road,Product_4458,Furniture,3,3
4459,Clothing,1.34,4,Air,Product_4459,Clothing,3,3
4460,Electronics,0.13,5,Air,Product_4460,Electronics,3,3
4461,Beauty,0.22,5,Air,Product_4461,Beauty,3,3
4462,Furniture,50.44,5,Road,Product_4462,Furniture,3,3
4463,Electronics,0.26,5,Air,Product_4463,Electronics,3,3
4464,Electronics,0.16,4,Air,Product_4464,Electronics,3,3
4465,Electronics,0.22,5,Air,Product_4465,Electronics,3,3
4466,Furniture,40.85,5,Road,Product_4466,Furniture,3,3
4467,Electronics,0.3,5,Air,Product_4467,Electronics,3,3
4468,Electronics,1.82,5,Road,Product_4468,Electronics,3,3
4469,Clothing,1.02,5,Road,Product_4469,Clothing,3,3
4470,Clothing,0.23,1,Air,Product_4470,Clothing,3,3
4471,Furniture,14.66,5,Road,Product_4471,Furniture,3,3
4472,Electronics,18.8,5,Road,Product_4472,Electronics,3,3
4473,Electronics,0.11,4,Road,Product_4473,Electronics,3,3
4474,Clothing,1.07,3,Road,Product_4474,Clothing,3,3
4475,Beauty,1.0,3,Air,Product_4475,Beauty,3,3
4476,Home Decor,2.69,5,Air,Product_4476,Home Decor,3,3
4477,Clothing,0.94,3,Air,Product_4477,Clothing,3,3
4478,Electronics,23.56,5,Road,Product_4478,Electronics,3,3
4479,Beauty,0.26,5,Air,Product_4479,Beauty,3,3
4480,Beauty,0.96,3,Road,Product_4480,Beauty,3,3
4481,Beauty,0.64,4,Air,Product_4481,Beauty,3,3
4482,Home Decor,1.03,5,Air,Product_4482,Home Decor,3,3
4483,Beauty,0.86,4,Air,Product_4483,Beauty,3,3
4484,Electronics,0.2,5,Air,Product_4484,Electronics,3,3
4485,Furniture,72.38,5,Road,Product_4485,Furniture,3,3
4486,Furniture,58.77,5,Road,Product_4486,Furniture,3,3
4487,Electronics,2.15,5,Air,Product_4487,Electronics,3,3
4488,Beauty,0.42,5,Air,Product_4488,Beauty,3,3
4489,Beauty,0.52,4,Road,Product_4489,Beauty,3,3
4490,Electronics,22.93,5,Road,Product_4490,Electronics,3,3
4491,Furniture,10.03,5,Road,Product_4491,Furniture,3,3
4492,Furniture,19.73,5,Road,Product_4492,Furniture,3,3
4493,Beauty,0.38,5,Road,Product_4493,Beauty,3,3
4494,Electronics,22.97,5,Road,Product_4494,Electronics,3,3
4495,Electronics,1.89,5,Air,Product_4495,Electronics,3,3
4496,Electronics,0.24,5,Air,Product_4496,Electronics,3,3
4497,Furniture,11.94,5,Road,Product_4497,Furniture,3,3
4498,Furniture,16.62,5,Road,Product_4498,Furniture,3,3
4499,Furniture,74.26,5,Road,Product_4499,Furniture,3,3
4500,Home Decor,1.48,5,Air,Product_4500,Home Decor,3,3
4501,Clothing,0.27,1,Air,Product_4501,Clothing,3,3
4502,Clothing,1.69,4,Air,Product_4502,Clothing,3,3
4503,Electronics,2.11,5,Road,Product_4503,Electronics,3,3
4504,Clothing,0.99,3,Air,Product_4504,Clothing,3,3
4505,Electronics,2.27,5,Air,Product_4505,Electronics,3,3
4506,Clothing,0.29,1,Road,Product_4506,Clothing,3,3
4507,Electronics,0.2,4,Air,Product_4507,Electronics,3,3
4508,Beauty,0.47,5,Air,Product_4508,Beauty,3,3
4509,Electronics,22.78,5,Road,Product_4509,Electronics,3,3
4510,Furniture,14.07,5,Road,Product_4510,Furniture,3,3
4511,Electronics,1.86,5,Air,Product_4511,Electronics,3,3
4512,Clothing,0.9,5,Road,Product_4512,Clothing,3,3
4513,Electronics,0.19,5,Road,Product_4513,Electronics,3,3
4514,Beauty,0.44,5,Road,Product_4514,Beauty,3,3
4515,Electronics,0.36,5,Air,Product_4515,Electronics,3,3
4516,Clothing,1.99,2,Road,Product_4516,Clothing,3,3
4517,Furniture,69.25,5,Road,Product_4517,Furniture,3,3
4518,Clothing,1.06,4,Air,Product_4518,Clothing,3,3
4519,Furniture,70.41,5,Road,Product_4519,Furniture,3,3
4520,Furniture,54.22,5,Road,Product_4520,Furniture,3,3
4521,Furniture,14.4,5,Road,Product_4521,Furniture,3,3
4522,Electronics,0.11,5,Air,Product_4522,Electronics,3,3
4523,Electronics,0.38,5,Air,Product_4523,Electronics,3,3
4524,Beauty,0.85,3,Air,Product_4524,Beauty,3,3
4525,Beauty,0.52,3,Air,Product_4525,Beauty,3,3
4526,Clothing,1.19,3,Road,Product_4526,Clothing,3,3
4527,Electronics,0.25,5,Air,Product_4527,Electronics,3,3
4528,Beauty,0.92,3,Road,Product_4528,Beauty,3,3
4529,Electronics,2.5,5,Air,Product_4529,Electronics,3,3
4530,Clothing,0.86,4,Air,Product_4530,Clothing,3,3
4531,Clothing,1.07,5,Air,Product_4531,Clothing,3,3
4532,Electronics,2.3,5,Air,Product_4532,Electronics,3,3
4533,Beauty,0.49,5,Road,Product_4533,Beauty,3,3
4534,Home Decor,1.96,5,Air,Product_4534,Home Decor,3,3
4535,Clothing,0.87,3,Air,Product_4535,Clothing,3,3
4536,Furniture,14.1,5,Road,Product_4536,Furniture,3,3
4537,Electronics,17.59,5,Road,Product_4537,Electronics,3,3
4538,Home Decor,1.89,5,Air,Product_4538,Home Decor,3,3
4539,Furniture,14.66,5,Road,Product_4539,Furniture,3,3
4540,Electronics,0.12,5,Air,Product_4540,Electronics,3,3
4541,Clothing,1.35,3,Air,Product_4541,Clothing,3,3
4542,Furniture,13.73,5,Road,Product_4542,Furniture,3,3
4543,Electronics,0.26,5,Air,Product_4543,Electronics,3,3
4544,Home Decor,1.61,5,Air,Product_4544,Home Decor,3,3
4545,Clothing,1.01,3,Road,Product_4545,Clothing,3,3
4546,Electronics,0.12,4,Road,Product_4546,Electronics,3,3
4547,Electronics,1.84,5,Air,Product_4547,Electronics,3,3
4548,Electronics,0.17,4,Road,Product_4548,Electronics,3,3
4549,Electronics,0.11,5,Air,Product_4549,Electronics,3,3
4550,Furniture,12.36,5,Road,Product_4550,Furniture,3,3
4551,Electronics,16.21,5,Road,Product_4551,Electronics,3,3
4552,Clothing,1.75,3,Air,Product_4552,Clothing,3,3
4553,Clothing,0.15,2,Road,Product_4553,Clothing,3,3
4554,Clothing,1.66,3,Air,Product_4554,Clothing,3,3
4555,Furniture,18.06,5,Road,Product_4555,Furniture,3,3
4556,Electronics,2.45,5,Air,Product_4556,Electronics,3,3
4557,Electronics,2.37,5,Air,Product_4557,Electronics,3,3
4558,Electronics,1.72,5,Road,Product_4558,Electronics,3,3
4559,Beauty,0.64,4,Air,Product_4559,Beauty,3,3
4560,Electronics,0.25,5,Air,Product_4560,Electronics,3,3
4561,Electronics,15.01,5,Road,Product_4561,Electronics,3,3
4562,Beauty,0.78,3,Air,Product_4562,Beauty,3,3
4563,Electronics,2.4,5,Air,Product_4563,Electronics,3,3
4564,Electronics,0.14,5,Air,Product_4564,Electronics,3,3
4565,Electronics,2.22,5,Air,Product_4565,Electronics,3,3
4566,Clothing,1.94,4,Air,Product_4566,Clothing,3,3
4567,Furniture,14.34,5,Road,Product_4567,Furniture,3,3
4568,Electronics,22.23,5,Road,Product_4568,Electronics,3,3
4569,Clothing,1.4,3,Air,Product_4569,Clothing,3,3
4570,Clothing,0.83,3,Air,Product_4570,Clothing,3,3
4571,Electronics,1.92,5,Road,Product_4571,Electronics,3,3
4572,Electronics,1.5,5,Air,Product_4572,Electronics,3,3
4573,Furniture,62.89,5,Road,Product_4573,Furniture,3,3
4574,Electronics,0.1,5,Air,Product_4574,Electronics,3,3
4575,Furniture,54.62,5,Road,Product_4575,Furniture,3,3
4576,Electronics,19.1,5,Road,Product_4576,Electronics,3,3
4577,Beauty,0.62,4,Road,Product_4577,Beauty,3,3
4578,Clothing,0.21,1,Road,Product_4578,Clothing,3,3
4579,Clothing,1.07,5,Air,Product_4579,Clothing,3,3
4580,Electronics,0.32,5,Air,Product_4580,Electronics,3,3
4581,Home Decor,1.31,5,Air,Product_4581,Home Decor,3,3
4582,Beauty,0.66,3,Air,Product_4582,Beauty,3,3
4583,Clothing,1.52,2,Air,Product_4583,Clothing,3,3
4584,Beauty,0.96,4,Air,Product_4584,Beauty,3,3
4585,Beauty,1.0,5,Air,Product_4585,Beauty,3,3
4586,Furniture,73.61,5,Road,Product_4586,Furniture,3,3
4587,Clothing,0.25,2,Air,Product_4587,Clothing,3,3
4588,Electronics,0.15,5,Air,Product_4588,Electronics,3,3
4589,Furniture,52.43,5,Road,Product_4589,Furniture,3,3
4590,Furniture,55.9,5,Road,Product_4590,Furniture,3,3
4591,Clothing,0.22,2,Air,Product_4591,Clothing,3,3
4592,Electronics,19.11,5,Road,Product_4592,Electronics,3,3
4593,Electronics,2.19,5,Air,Product_4593,Electronics,3,3
4594,Clothing,0.22,2,Air,Product_4594,Clothing,3,3
4595,Electronics,0.28,5,Air,Product_4595,Electronics,3,3
4596,Clothing,0.23,1,Air,Product_4596,Clothing,3,3
4597,Beauty,0.75,3,Air,Product_4597,Beauty,3,3
4598,Beauty,0.38,5,Air,Product_4598,Beauty,3,3
4599,Clothing,0.84,5,Air,Product_4599,Clothing,3,3
4600,Furniture,12.35,4,Road,Product_4600,Furniture,3,3
4601,Beauty,0.28,5,Air,Product_4601,Beauty,3,3
4602,Electronics,0.11,4,Air,Product_4602,Electronics,3,3
4603,Home Decor,2.93,5,Air,Product_4603,Home Decor,3,3
4604,Furniture,61.92,5,Road,Product_4604,Furniture,3,3
4605,Electronics,1.75,5,Road,Product_4605,Electronics,3,3
4606,Electronics,1.8,5,Road,Product_4606,Electronics,3,3
4607,Electronics,1.96,5,Road,Product_4607,Electronics,3,3
4608,Furniture,15.13,5,Road,Product_4608,Furniture,3,3
4609,Clothing,1.74,2,Air,Product_4609,Clothing,3,3
4610,Clothing,0.99,5,Air,Product_4610,Clothing,3,3
4611,Furniture,18.19,5,Road,Product_4611,Furniture,3,3
4612,Clothing,0.25,1,Road,Product_4612,Clothing,3,3
4613,Home Decor,1.96,5,Road,Product_4613,Home Decor,3,3
4614,Electronics,1.74,5,Air,Product_4614,Electronics,3,3
4615,Electronics,2.1,5,Air,Product_4615,Electronics,3,3
4616,Electronics,0.17,5,Air,Product_4616,Electronics,3,3
4617,Furniture,75.41,5,Road,Product_4617,Furniture,3,3
4618,Home Decor,1.02,5,Air,Product_4618,Home Decor,3,3
4619,Home Decor,1.46,5,Air,Product_4619,Home Decor,3,3
4620,Beauty,0.3,5,Air,Product_4620,Beauty,3,3
4621,Home Decor,2.6,5,Air,Product_4621,Home Decor,3,3
4622,Electronics,2.47,5,Air,Product_4622,Electronics,3,3
4623,Clothing,0.91,4,Air,Product_4623,Clothing,3,3
4624,Clothing,1.99,2,Air,Product_4624,Clothing,3,3
4625,Furniture,19.99,5,Road,Product_4625,Furniture,3,3
4626,Home Decor,2.05,5,Air,Product_4626,Home Decor,3,3
4627,Clothing,1.47,4,Air,Product_4627,Clothing,3,3
4628,Electronics,20.91,5,Road,Product_4628,Electronics,3,3
4629,Clothing,0.24,2,Road,Product_4629,Clothing,3,3
4630,Clothing,1.05,3,Air,Product_4630,Clothing,3,3
4631,Furniture,12.28,5,Road,Product_4631,Furniture,3,3
4632,Clothing,0.27,2,Air,Product_4632,Clothing,3,3
4633,Electronics,20.2,5,Road,Product_4633,Electronics,3,3
4634,Furniture,10.1,5,Road,Product_4634,Furniture,3,3
4635,Beauty,0.52,4,Air,Product_4635,Beauty,3,3
4636,Furniture,15.13,5,Road,Product_4636,Furniture,3,3
4637,Furniture,59.47,5,Road,Product_4637,Furniture,3,3
4638,Furniture,44.4,5,Road,Product_4638,Furniture,3,3
4639,Beauty,0.54,4,Air,Product_4639,Beauty,3,3
4640,Furniture,13.98,5,Road,Product_4640,Furniture,3,3
4641,Electronics,0.39,5,Air,Product_4641,Electronics,3,3
4642,Electronics,2.43,5,Air,Product_4642,Electronics,3,3
4643,Electronics,23.76,5,Road,Product_4643,Electronics,3,3
4644,Furniture,13.98,5,Road,Product_4644,Furniture,3,3
4645,Furniture,17.73,5,Road,Product_4645,Furniture,3,3
4646,Furniture,13.1,5,Road,Product_4646,Furniture,3,3
4647,Electronics,0.32,5,Air,Product_4647,Electronics,3,3
4648,Electronics,22.33,5,Road,Product_4648,Electronics,3,3
4649,Furniture,73.12,5,Road,Product_4649,Furniture,3,3
4650,Beauty,0.85,4,Air,Product_4650,Beauty,3,3
4651,Beauty,0.69,3,Air,Product_4651,Beauty,3,3
4652,Electronics,0.11,4,Road,Product_4652,Electronics,3,3
4653,Clothing,1.99,3,Road,Product_4653,Clothing,3,3
4654,Electronics,0.22,5,Road,Product_4654,Electronics,3,3
4655,Electronics,1.61,5,Road,Product_4655,Electronics,3,3
4656,Clothing,1.26,3,Air,Product_4656,Clothing,3,3
4657,Clothing,0.99,4,Road,Product_4657,Clothing,3,3
4658,Beauty,0.48,5,Air,Product_4658,Beauty,3,3
4659,Clothing,0.28,1,Air,Product_4659,Clothing,3,3
4660,Electronics,1.55,5,Air,Product_4660,Electronics,3,3
4661,Beauty,0.2,5,Road,Product_4661,Beauty,3,3
4662,Beauty,0.82,4,Air,Product_4662,Beauty,3,3
4663,Furniture,16.38,5,Road,Product_4663,Furniture,3,3
4664,Furniture,50.88,5,Road,Product_4664,Furniture,3,3
4665,Home Decor,1.44,5,Air,Product_4665,Home Decor,3,3
4666,Electronics,2.17,5,Air,Product_4666,Electronics,3,3
4667,Electronics,0.2,5,Air,Product_4667,Electronics,3,3
4668,Electronics,1.86,5,Air,Product_4668,Electronics,3,3
4669,Beauty,0.3,5,Road,Product_4669,Beauty,3,3
4670,Furniture,41.16,5,Road,Product_4670,Furniture,3,3
4671,Clothing,0.27,1,Air,Product_4671,Clothing,3,3
4672,Electronics,2.43,5,Road,Product_4672,Electronics,3,3
4673,Home Decor,1.39,5,Road,Product_4673,Home Decor,3,3
4674,Beauty,0.25,5,Air,Product_4674,Beauty,3,3
4675,Furniture,15.75,5,Road,Product_4675,Furniture,3,3
4676,Beauty,0.39,5,Air,Product_4676,Beauty,3,3
4677,Beauty,0.95,4,Road,Product_4677,Beauty,3,3
4678,Furniture,17.55,5,Road,Product_4678,Furniture,3,3
4679,Electronics,0.32,5,Road,Product_4679,Electronics,3,3
4680,Electronics,0.19,5,Air,Product_4680,Electronics,3,3
4681,Electronics,0.17,5,Air,Product_4681,Electronics,3,3
4682,Beauty,0.32,5,Air,Product_4682,Beauty,3,3
4683,Clothing,1.99,3,Air,Product_4683,Clothing,3,3
4684,Beauty,0.85,4,Air,Product_4684,Beauty,3,3
4685,Electronics,17.1,5,Road,Product_4685,Electronics,3,3
4686,Furniture,46.58,5,Road,Product_4686,Furniture,3,3
4687,Electronics,1.85,5,Road,Product_4687,Electronics,3,3
4688,Furniture,66.04,5,Road,Product_4688,Furniture,3,3
4689,Beauty,0.72,5,Road,Product_4689,Beauty,3,3
4690,Clothing,1.29,4,Air,Product_4690,Clothing,3,3
4691,Clothing,0.93,3,Air,Product_4691,Clothing,3,3
4692,Electronics,0.17,5,Air,Product_4692,Electronics,3,3
4693,Electronics,0.28,5,Air,Product_4693,Electronics,3,3
4694,Beauty,0.82,3,Air,Product_4694,Beauty,3,3
4695,Electronics,1.9,5,Air,Product_4695,Electronics,3,3
4696,Electronics,18.16,5,Road,Product_4696,Electronics,3,3
