material_id,material_type,tensile_strength_mpa,weight_capacity_kg,density_g_cm3,biodegradability_score,biodegradation_time_days,co2_emission_score,recyclability_percentage,production_cost_per_kg
3083,Paper-based Composite,24.72,25.87,1.22,67.01,525.61,88.99,42.68,553.66
3084,PHA (Polyhydroxyalkanoates),58.8,42.69,1.15,96.43,1058.74,74.31,39.93,442.19
3085,Jute Fiber Composite,68.85,28.26,1.1,68.16,401.07,77.3,91.77,676.51
3086,Recycled LDPE,66.99,50.92,1.38,55.94,61.5,59.93,50.89,887.33
3087,Cork Composite,42.91,86.66,1.27,99.72,1090.7,88.41,81.13,761.89
3088,Paper-based Composite,8.14,80.19,1.34,93.83,138.73,81.52,61.1,338.21
3089,Recycled PET (rPET),58.39,85.05,1.31,74.63,706.41,95.53,75.24,547.89
3090,Gelatin,29.19,78.41,1.39,84.15,549.59,63.39,95.12,263.79
3091,Blended Starch,46.64,49.24,1.27,84.38,122.65,89.0,89.43,939.33
3092,PHA (Polyhydroxyalkanoates),91.55,46.23,1.16,61.74,762.51,85.56,36.69,1082.95
3093,Polycaprolactone (PCL),42.11,34.88,1.38,62.0,50.71,66.38,89.47,245.67
3094,Poly(3-hydroxybutyrate) (PHB),81.13,110.06,1.37,74.81,825.52,84.77,62.72,725.43
3095,PLA (Polylactic Acid),23.47,85.5,0.95,95.8,498.59,96.54,55.81,765.98
3096,Mycelium-based Material,66.31,40.1,0.96,52.97,728.62,96.26,77.72,638.83
3097,Recycled PET (rPET),93.27,39.12,1.06,89.67,706.37,87.16,96.61,702.73
3098,Recycled LDPE,15.8,112.59,1.3,55.23,885.41,56.4,38.4,910.36
3099,Poly(3-hydroxybutyrate) (PHB),7.52,98.83,1.31,75.22,501.88,94.15,84.23,683.73
3100,Cork Composite,45.17,90.04,1.23,82.8,431.82,84.33,45.84,1119.65
3101,Poly(3-hydroxybutyrate) (PHB),14.98,63.37,1.29,85.12,693.68,68.42,57.85,740.87
3102,Seaweed/Kelp-based Polymer,73.03,48.07,1.33,55.28,961.69,62.78,91.42,271.8
3103,Polycaprolactone (PCL),87.74,123.83,1.03,72.38,354.88,59.52,69.11,1153.32
3104,Seaweed/Kelp-based Polymer,45.2,104.59,0.99,80.23,941.19,56.5,36.59,346.81
3105,PHA (Polyhydroxyalkanoates),29.68,52.27,1.15,55.64,1004.84,88.74,66.55,984.46
3106,Blended Starch,45.24,109.9,1.23,58.92,79.45,65.0,85.7,726.91
3107,Maleic Anhydride Grafted (MAG) Polymers,70.83,100.55,1.26,84.02,354.94,55.31,67.96,940.89
3108,Recycled LDPE,7.58,51.78,0.93,77.28,464.41,72.39,43.35,713.43
3109,Hemp Fiber Composite,58.96,65.45,1.14,60.19,166.91,76.3,62.26,258.97
3110,Thermoplastic Starch (TPS),61.07,40.04,1.13,77.92,1088.07,61.95,94.86,574.93
3111,Jute Fiber Composite,63.23,32.14,0.93,95.85,383.72,56.22,76.76,820.69
3112,Maleic Anhydride Grafted (MAG) Polymers,28.21,96.73,1.11,53.24,651.32,62.86,81.63,828.88
3113,PHA (Polyhydroxyalkanoates),70.0,48.66,1.38,83.03,923.54,85.3,85.44,1173.04
3114,Cork Composite,14.87,107.0,0.95,56.0,683.89,57.97,38.17,806.32
3115,Chitosan,24.42,125.54,0.99,52.81,592.36,79.62,71.54,486.44
3116,Alginate,84.46,28.5,1.03,59.66,988.36,60.91,57.56,243.43
3117,Starch-based Polymer,72.18,70.36,1.13,72.59,682.16,63.16,41.46,988.42
3118,Polybutylene Fumarate (PBF),8.0,105.1,1.14,90.61,885.41,72.2,45.78,1089.29
3119,Bagasse Fiber Composite,28.77,103.72,1.14,65.88,735.27,58.82,85.12,813.64
3120,Gelatin,25.76,100.66,1.3,82.22,220.55,62.13,42.98,682.38
3121,Thermoplastic Starch (TPS),30.75,57.26,1.28,72.03,769.05,70.18,53.24,1060.99
3122,Hemp Fiber Composite,28.7,68.33,1.28,63.63,865.66,69.3,51.37,440.36
3123,Recycled PET (rPET),12.32,83.23,1.18,76.93,924.03,88.52,35.31,598.73
3124,Polybutylene Fumarate (PBF),47.41,123.25,1.22,90.38,40.55,57.63,63.43,707.66
3125,Starch-based Polymer,71.65,55.0,0.94,92.04,445.14,93.61,84.08,249.37
3126,Paper-based Composite,60.49,117.88,1.21,92.71,491.74,91.58,33.51,888.58
3127,Polybutylene Succinate (PBS),66.35,48.85,1.01,68.58,140.76,89.28,39.65,388.56
3128,Coconut Coir Composite,13.96,124.85,1.21,90.19,314.65,68.37,80.97,533.15
3129,Recycled HDPE,91.02,91.18,1.38,62.58,1045.56,91.89,72.36,614.49
3130,Polybutylene Succinate (PBS),81.01,69.35,1.16,87.58,157.62,62.57,80.64,838.51
3131,Cellulose Acetate,78.05,85.18,0.91,97.55,345.05,59.9,47.65,265.48
3132,Hemp Fiber Composite,79.64,49.19,0.93,53.15,983.08,56.26,86.66,540.86
3133,Polybutylene Adipate Terephthalate (PBAT),89.35,49.36,0.92,73.42,1066.04,97.22,64.63,474.36
3134,Mycelium-based Material,54.96,32.4,1.21,83.27,759.91,68.31,73.5,201.52
3135,Blended Starch,24.51,32.45,0.92,85.83,394.79,96.23,38.27,891.65
3136,Cellulose Acetate,61.38,57.12,1.15,60.86,958.93,66.69,45.94,435.93
3137,Nano-cellulose Composite,72.55,100.96,0.95,98.68,869.27,95.77,84.59,366.44
3138,Mycelium-based Material,72.11,84.61,1.12,81.73,926.82,95.6,47.23,997.97
3139,Mycelium-based Material,52.94,31.24,1.23,60.31,632.27,96.5,38.29,239.2
3140,Maleic Anhydride Grafted (MAG) Polymers,12.84,110.4,1.36,53.47,60.12,76.92,72.61,1100.24
3141,Cork Composite,39.63,83.91,0.95,89.71,365.94,93.86,69.26,886.9
3142,Coconut Coir Composite,88.3,121.87,1.27,56.29,1020.06,97.75,73.34,371.75
3143,Mycelium-based Material,58.52,91.17,1.19,59.2,410.39,69.07,74.04,550.1
3144,Poly(3-hydroxybutyrate) (PHB),54.44,38.91,1.35,79.8,544.78,73.38,66.01,1149.98
3145,Maleic Anhydride Grafted (MAG) Polymers,30.58,70.44,1.25,81.17,693.79,87.14,65.58,818.84
3146,Thermoplastic Starch (TPS),39.4,88.88,1.07,85.13,825.04,67.96,94.84,808.72
3147,Gelatin,86.04,23.39,1.31,71.19,963.32,88.72,68.3,853.07
3148,Bagasse Fiber Composite,65.78,21.98,1.15,89.26,279.99,57.58,73.98,662.74
3149,Coconut Coir Composite,76.49,34.07,1.04,98.78,671.65,78.18,50.15,367.3
3150,Seaweed/Kelp-based Polymer,47.0,46.98,1.28,65.38,295.81,59.8,91.23,350.89
3151,Coconut Coir Composite,62.58,65.77,1.09,85.89,988.19,67.63,33.66,887.31
3152,Recycled PP,28.77,71.88,1.26,96.6,693.18,66.05,69.89,1083.94
3153,Polylactic Acid (PLA) Blends,69.23,34.98,1.05,85.1,497.92,92.62,58.1,500.21
3154,Natural Fiber Composite,44.64,91.51,1.28,84.85,717.39,63.06,73.07,703.4
3155,Natural Fiber Composite,45.96,83.36,1.38,63.13,753.14,91.23,56.49,1192.24
3156,Cellulose Acetate,64.26,51.5,1.37,77.92,140.13,90.56,80.8,457.16
3157,Cellulose Acetate,89.67,21.85,1.09,79.22,406.52,77.05,33.38,590.21
3158,Cork Composite,12.45,28.61,1.05,85.76,67.54,64.91,59.6,563.52
3159,Bagasse Fiber Composite,79.79,61.77,1.09,99.85,862.82,64.59,88.53,232.59
3160,PLA (Polylactic Acid),32.66,36.67,0.95,54.1,294.38,75.49,49.01,709.52
3161,Polycaprolactone (PCL),46.08,60.2,0.93,55.6,134.66,54.6,35.59,408.68
3162,Poly(3-hydroxybutyrate) (PHB),8.72,86.74,1.18,56.2,884.35,78.54,65.76,328.6
3163,Blended Starch,33.43,78.19,1.4,87.79,928.27,97.84,98.4,910.42
3164,Alginate,51.28,44.82,1.32,58.98,45.01,61.29,36.36,965.76
3165,Natural Fiber Composite,11.75,56.71,1.09,82.07,349.65,80.46,36.76,1088.89
3166,Cork Composite,50.26,85.25,1.28,67.92,830.89,98.25,72.47,1134.13
3167,Alginate,88.86,111.31,1.32,74.22,946.92,93.61,49.0,1069.07
3168,Paper-based Composite,16.11,99.94,1.16,62.74,515.89,93.15,59.9,322.49
3169,Polylactic Acid (PLA) Blends,74.46,78.84,0.95,93.64,1015.3,91.84,88.47,423.63
3170,Polybutylene Adipate Terephthalate (PBAT),43.05,58.66,1.22,80.34,603.03,68.35,45.52,322.48
3171,Starch-based Polymer,64.78,58.96,1.07,97.37,654.83,94.99,80.91,553.52
3172,Seaweed/Kelp-based Polymer,29.82,113.27,0.91,79.79,237.19,97.31,66.31,324.07
3173,Thermoplastic Starch (TPS),20.9,24.55,1.26,58.39,744.26,76.91,93.54,853.28
3174,Polycaprolactone (PCL),20.99,124.73,1.0,60.62,309.13,70.44,98.16,916.72
3175,Polybutylene Adipate Terephthalate (PBAT),13.02,90.56,1.22,99.48,595.49,73.17,64.98,359.59
3176,Recycled PP,23.22,92.33,1.16,86.96,716.11,69.51,71.76,821.58
3177,Recycled PP,65.58,24.42,1.11,54.84,407.1,63.93,82.72,222.99
3178,Recycled PET (rPET),84.84,84.35,1.08,85.93,883.46,82.52,53.67,634.37
3179,Poly(3-hydroxybutyrate) (PHB),78.85,71.6,0.95,72.08,735.45,79.97,47.42,485.34
3180,PLA (Polylactic Acid),67.43,31.58,0.9,67.09,40.37,75.39,97.6,1198.49
3181,Recycled PET (rPET),16.56,49.76,1.33,59.82,635.96,58.59,61.42,1122.78
3182,Alginate,32.38,114.42,1.25,92.4,98.0,90.7,32.11,347.57
3183,Starch-based Polymer,34.21,78.48,0.91,55.53,352.5,62.21,88.96,1117.37
3184,Cork Composite,28.91,64.06,0.96,66.27,746.77,59.45,72.78,618.79
3185,Polycaprolactone (PCL),52.37,28.08,0.93,67.05,286.25,82.74,43.46,776.65
3186,Paper-based Composite,54.19,95.81,0.98,60.14,142.11,72.46,34.05,733.76
3187,Thermoplastic Starch (TPS),38.38,94.62,1.22,76.64,422.82,56.94,51.82,926.16
3188,Cellulose Acetate,38.1,85.25,0.91,53.06,413.63,70.49,95.1,534.96
3189,Mycelium-based Material,80.13,74.29,1.15,66.8,152.13,89.55,95.48,269.68
3190,Maleic Anhydride Grafted (MAG) Polymers,76.66,66.21,1.21,96.85,804.53,82.38,53.15,617.63
3191,Recycled HDPE,34.03,83.05,0.93,67.25,156.41,70.82,88.84,744.51
3192,Jute Fiber Composite,87.68,45.05,1.2,69.62,793.97,62.98,62.05,754.91
3193,Chitosan,91.13,119.8,1.15,74.98,675.62,83.14,76.5,992.6
3194,Polycaprolactone (PCL),35.71,82.58,0.95,79.18,802.31,94.85,54.74,244.23
3195,Recycled LDPE,38.16,53.27,1.15,90.91,432.94,83.8,67.09,1188.09
3196,Cellulose Acetate,51.54,67.89,1.05,61.54,775.8,91.43,51.98,1190.57
3197,Recycled LDPE,90.1,105.48,1.11,93.91,442.06,78.09,36.16,299.02
3198,Mycelium-based Material,84.36,37.48,1.15,88.48,807.59,87.08,41.48,544.02
3199,Recycled LDPE,15.86,51.33,0.91,86.83,796.99,95.25,51.77,790.31
3200,Recycled PET (rPET),41.55,92.16,1.25,56.62,73.96,89.61,98.39,573.33
3201,Gelatin,55.77,53.72,1.22,53.53,249.96,95.87,97.67,687.62
3202,Polyhydroxyvalerate (PHV),51.32,104.09,0.97,80.72,212.57,73.95,88.28,525.93
3203,Cork Composite,23.94,34.18,1.02,93.5,186.13,95.61,47.81,912.13
3204,Maleic Anhydride Grafted (MAG) Polymers,82.81,100.94,0.92,80.26,918.32,82.67,62.03,564.02
3205,Chitosan,66.71,27.63,1.08,62.63,619.14,94.05,61.91,629.89
3206,Nano-cellulose Composite,80.96,21.74,1.26,56.8,434.17,56.0,58.31,775.91
3207,Bagasse Fiber Composite,82.81,115.25,1.15,85.73,255.48,84.33,35.05,1169.2
3208,Mycelium-based Material,73.03,81.79,1.2,86.78,526.4,93.04,68.35,841.8
3209,Polybutylene Fumarate (PBF),45.66,57.56,1.12,60.7,868.95,62.18,36.95,296.92
3210,Cork Composite,60.83,44.97,1.17,53.84,723.81,84.51,86.53,518.9
3211,Blended Starch,20.98,85.55,1.09,71.89,592.21,91.98,79.01,619.71
3212,Natural Fiber Composite,66.42,74.16,0.91,80.18,1039.39,67.39,55.99,940.17
3213,Recycled HDPE,22.65,125.11,1.31,86.04,722.48,72.76,76.01,646.88
3214,Polycaprolactone (PCL),68.22,124.23,1.37,90.97,165.0,80.28,47.85,859.1
3215,Coconut Coir Composite,27.11,87.46,1.28,81.5,696.8,77.98,50.04,1039.49
3216,Recycled HDPE,17.19,67.17,1.38,57.77,676.05,55.99,53.36,304.34
3217,Poly(3-hydroxybutyrate) (PHB),21.41,72.27,1.19,84.92,1006.1,58.72,86.2,965.74
3218,Polylactic Acid (PLA) Blends,6.96,92.47,1.33,99.25,652.26,58.8,46.33,945.58
3219,Polylactic Acid (PLA) Blends,70.41,31.14,1.16,95.52,831.61,66.21,70.27,1019.71
3220,Blended Starch,71.62,55.08,1.27,93.9,948.55,65.46,45.63,1156.07
3221,Polybutylene Succinate (PBS),52.37,28.36,1.07,66.85,879.83,88.19,51.38,509.6
3222,Cork Composite,21.07,28.16,1.17,88.16,517.33,80.43,48.01,629.02
3223,Cork Composite,14.18,41.09,1.2,92.93,149.2,89.19,75.86,462.68
3224,Gelatin,8.47,71.65,1.36,84.72,313.37,57.4,67.82,527.11
3225,Starch-based Polymer,21.45,103.27,1.0,64.4,195.2,76.42,81.05,529.83
3226,Blended Starch,85.65,71.67,1.38,97.81,530.9,69.03,46.96,1069.78
3227,Recycled LDPE,28.16,55.83,1.36,73.91,792.9,93.13,32.62,262.9
3228,PLA (Polylactic Acid),38.14,29.11,1.08,58.67,43.59,86.62,78.27,402.7
3229,Blended Starch,16.11,78.52,0.97,57.71,625.51,94.01,39.81,810.56
3230,Seaweed/Kelp-based Polymer,26.47,49.05,1.1,83.26,171.39,56.33,48.75,965.19
3231,Coconut Coir Composite,52.75,85.34,1.17,73.29,553.0,87.21,52.79,897.38
3232,Natural Fiber Composite,60.58,123.59,1.18,56.99,821.87,78.93,82.78,246.58
3233,Starch-based Polymer,28.5,32.16,1.39,87.67,592.36,91.99,74.56,653.79
3234,Bagasse Fiber Composite,11.89,42.81,1.06,90.47,68.41,77.43,44.53,384.47
3235,Polybutylene Adipate Terephthalate (PBAT),41.4,70.36,0.97,86.96,997.09,78.94,72.66,1188.14
3236,Cellulose Acetate,27.51,122.69,1.04,62.11,538.66,56.57,80.15,1198.89
3237,PLA (Polylactic Acid),26.22,101.91,0.93,85.26,950.11,84.82,58.45,250.9
3238,Cork Composite,91.76,115.25,1.31,53.01,1024.27,66.71,48.72,867.72
3239,Starch-based Polymer,61.34,55.65,1.24,66.99,783.69,55.1,78.17,1013.06
3240,Jute Fiber Composite,56.08,125.16,1.14,71.44,115.93,57.24,73.54,524.78
3241,Coconut Coir Composite,43.59,31.27,1.06,92.17,1016.03,98.04,37.3,893.64
3242,Natural Fiber Composite,44.75,26.0,1.13,71.04,916.05,70.05,77.33,387.67
3243,Seaweed/Kelp-based Polymer,54.67,110.75,1.4,53.04,853.76,93.96,65.22,327.96
3244,Jute Fiber Composite,68.43,118.32,0.91,69.24,189.74,98.15,83.23,1125.3
3245,Seaweed/Kelp-based Polymer,68.94,29.97,0.96,76.2,440.21,97.4,44.97,842.54
3246,Starch-based Polymer,21.98,32.39,1.02,97.58,67.49,94.58,49.56,1016.95
3247,Hemp Fiber Composite,51.05,23.91,1.31,97.2,722.87,95.18,68.95,732.71
3248,Hemp Fiber Composite,43.25,31.44,0.99,61.09,964.01,67.44,64.76,354.73
3249,Cork Composite,83.85,42.52,1.39,61.29,713.63,61.14,58.27,576.66
3250,Cork Composite,62.68,122.84,0.93,60.26,560.7,83.48,82.73,1081.66
3251,Polylactic Acid (PLA) Blends,53.92,90.93,1.24,89.97,920.88,76.56,70.4,215.61
3252,Recycled LDPE,17.0,102.62,1.03,52.79,327.85,58.72,80.3,407.18
3253,Paper-based Composite,60.4,102.36,1.36,58.54,306.13,85.23,42.42,453.29
3254,Polybutylene Succinate (PBS),17.16,76.91,1.02,78.05,662.91,79.98,81.57,463.0
3255,Bagasse Fiber Composite,36.63,104.62,1.37,64.26,1062.17,93.73,63.38,298.59
3256,Gelatin,19.43,83.32,1.01,56.89,548.92,82.1,34.3,1048.22
3257,Recycled HDPE,68.05,53.62,1.13,69.59,456.94,80.49,47.95,359.51
3258,PHA (Polyhydroxyalkanoates),25.04,79.66,0.99,65.52,511.4,74.39,33.75,1029.67
3259,Starch-based Polymer,41.47,76.74,0.96,76.78,54.59,75.4,63.07,555.06
3260,Recycled PET (rPET),86.07,107.36,1.07,99.01,466.24,97.91,54.16,657.32
3261,PLA (Polylactic Acid),24.87,124.07,0.98,58.4,607.61,60.54,99.15,662.85
3262,Recycled LDPE,51.74,63.81,1.11,70.2,458.0,74.64,91.06,913.15
3263,Recycled HDPE,43.9,101.02,1.09,96.77,197.42,84.24,88.15,931.3
3264,Polybutylene Adipate Terephthalate (PBAT),8.38,30.94,1.14,94.15,796.67,74.03,66.08,840.69
3265,Cork Composite,76.96,102.44,1.27,71.23,119.83,67.17,86.88,973.77
3266,Hemp Fiber Composite,12.89,59.63,1.27,85.7,864.62,67.36,50.15,208.3
3267,Thermoplastic Starch (TPS),48.77,24.57,1.38,56.67,116.64,64.9,70.12,704.81
3268,Paper-based Composite,56.42,58.77,0.94,86.35,295.7,69.95,58.72,724.03
3269,Polycaprolactone (PCL),62.41,84.89,1.05,98.71,1070.7,94.12,43.65,439.34
3270,Polyhydroxyvalerate (PHV),67.74,33.0,1.07,78.03,372.38,77.34,36.94,756.37
3271,Chitosan,29.2,117.98,1.14,76.18,757.73,65.2,69.96,667.16
3272,Recycled LDPE,7.66,28.61,1.15,61.4,927.97,71.81,38.64,672.11
3273,Nano-cellulose Composite,70.83,118.61,1.31,82.6,594.24,59.05,80.82,318.45
3274,Polyhydroxyvalerate (PHV),54.2,95.08,1.18,80.55,533.85,95.6,94.66,635.26
3275,Mycelium-based Material,80.8,55.22,1.27,83.47,187.45,72.9,43.02,966.43
3276,Gelatin,79.5,61.67,1.19,53.74,339.37,99.1,64.02,609.99
3277,Starch-based Polymer,81.44,98.63,1.02,78.56,833.52,70.12,82.24,687.5
3278,Jute Fiber Composite,49.73,83.92,1.4,80.76,432.74,92.51,51.51,1167.52
3279,Nano-cellulose Composite,36.32,91.33,1.29,62.36,110.72,65.94,94.61,1071.78
3280,Paper-based Composite,76.86,61.5,1.11,62.4,766.55,57.69,92.42,1128.7
3281,Blended Starch,46.73,71.92,1.18,65.62,703.08,55.65,39.06,277.68
3282,Recycled LDPE,23.02,124.93,1.12,86.31,807.82,81.96,33.86,818.58
3283,Polybutylene Succinate (PBS),82.47,43.0,0.91,81.3,421.6,68.47,98.4,423.41
3284,Polyhydroxyvalerate (PHV),84.91,64.53,0.95,92.67,894.26,74.51,97.04,604.24
3285,Gelatin,48.06,51.22,0.93,66.54,578.35,91.69,60.72,879.75
3286,Polybutylene Fumarate (PBF),13.48,101.2,1.07,95.82,396.51,65.56,35.44,778.91
3287,Gelatin,41.11,101.08,1.34,87.83,709.55,68.34,74.08,705.73
3288,Polybutylene Fumarate (PBF),77.92,51.29,1.19,71.26,100.42,92.92,51.95,1014.45
3289,Blended Starch,86.61,29.0,1.07,57.02,1017.38,76.77,95.7,882.6
3290,Thermoplastic Starch (TPS),24.79,21.62,1.2,64.71,915.47,92.11,86.04,1021.05
3291,Maleic Anhydride Grafted (MAG) Polymers,12.71,65.54,1.01,97.95,31.89,71.35,76.17,1131.93
3292,PLA (Polylactic Acid),84.45,63.74,1.04,67.24,750.3,72.45,51.35,911.97
3293,Starch-based Polymer,41.25,124.77,1.23,68.17,540.58,61.85,79.69,595.4
3294,Recycled HDPE,54.74,70.02,1.0,61.51,197.06,96.17,51.66,412.78
3295,Starch-based Polymer,92.48,47.49,1.24,90.83,77.67,95.27,34.56,470.92
3296,Starch-based Polymer,12.67,114.51,1.32,65.59,725.33,99.28,66.57,596.63
3297,Cellulose Acetate,64.18,72.26,0.96,68.19,34.34,72.63,65.23,940.09
3298,Recycled LDPE,13.34,83.68,0.98,72.18,299.66,91.69,83.88,240.15
3299,Hemp Fiber Composite,40.02,30.51,1.08,73.1,797.43,73.2,90.87,1014.28
3300,Maleic Anhydride Grafted (MAG) Polymers,77.94,60.84,0.94,72.04,444.29,75.01,56.1,958.13
3301,Seaweed/Kelp-based Polymer,45.16,120.11,1.18,76.43,416.36,92.21,62.56,699.42
3302,Cellulose Acetate,95.06,82.66,1.26,91.19,872.43,62.32,63.99,599.67
3303,Polyhydroxyvalerate (PHV),56.27,56.79,1.04,91.42,918.14,64.29,54.05,312.7
3304,Recycled LDPE,35.21,86.47,1.28,90.42,635.99,68.61,82.55,489.7
3305,Polybutylene Succinate (PBS),26.27,116.54,1.08,57.3,261.02,90.3,67.5,309.63
3306,Cellulose Acetate,37.81,49.34,1.15,90.48,726.26,71.27,94.15,1018.88
3307,Coconut Coir Composite,39.76,73.75,1.09,58.21,250.11,70.6,76.22,709.34
3308,Chitosan,12.86,121.64,1.33,58.42,373.26,99.95,46.41,446.79
3309,Polybutylene Fumarate (PBF),39.5,38.61,1.33,97.52,208.52,71.78,43.21,218.09
3310,Mycelium-based Material,47.88,96.4,1.36,91.42,816.91,65.55,57.32,723.92
3311,Paper-based Composite,70.76,85.29,1.0,78.74,35.13,82.74,55.59,952.09
3312,Hemp Fiber Composite,64.92,92.18,1.15,94.06,131.09,90.93,59.68,966.49
3313,Polybutylene Succinate (PBS),69.53,57.5,1.26,99.49,173.41,57.39,44.48,414.43
3314,Gelatin,7.52,53.55,1.16,81.51,653.84,82.55,98.52,1195.06
3315,Recycled PET (rPET),26.05,92.66,1.27,81.61,973.19,55.84,41.91,768.78
3316,Cellulose Acetate,65.36,43.17,1.15,88.34,544.25,78.31,76.38,532.01
3317,Cellulose Acetate,49.63,64.72,1.28,63.53,853.1,65.97,32.89,592.81
3318,PLA (Polylactic Acid),7.25,40.28,1.07,60.44,936.83,68.24,59.67,324.44
3319,Polybutylene Adipate Terephthalate (PBAT),78.0,21.29,1.14,88.58,568.42,75.59,53.02,693.36
3320,Starch-based Polymer,75.2,122.84,1.11,68.88,452.76,96.66,57.98,953.3
3321,Starch-based Polymer,55.33,65.99,0.97,58.92,1044.38,86.75,65.87,609.41
3322,PLA (Polylactic Acid),12.66,122.76,1.37,67.46,896.64,97.11,72.83,1066.85
3323,Polybutylene Succinate (PBS),74.64,35.23,1.02,69.54,873.25,84.43,71.68,676.75
3324,Gelatin,58.46,82.43,0.91,98.35,730.16,54.53,74.89,1100.61
3325,Starch-based Polymer,76.01,41.63,1.24,85.65,74.99,66.36,89.43,903.2
3326,Recycled HDPE,73.33,103.83,1.06,77.72,751.75,95.68,92.3,255.01
3327,Recycled PP,77.87,103.16,1.08,98.52,898.54,83.67,82.13,267.02
3328,Thermoplastic Starch (TPS),52.64,32.3,1.37,95.4,1008.91,99.16,37.37,1000.11
3329,Hemp Fiber Composite,19.2,116.71,1.39,76.82,885.04,61.34,97.37,556.82
3330,Starch-based Polymer,66.2,40.96,0.93,95.52,956.59,67.79,96.42,389.25
3331,Recycled PP,61.71,85.13,0.92,71.7,487.09,70.8,80.4,1065.32
3332,Polybutylene Fumarate (PBF),72.49,124.48,1.28,63.44,401.26,69.16,67.19,1183.31
3333,Natural Fiber Composite,21.82,113.58,1.38,63.55,46.28,65.74,49.04,1008.75
3334,Starch-based Polymer,24.04,121.41,1.0,83.96,1027.42,74.51,83.43,925.13
3335,Bagasse Fiber Composite,85.61,56.59,1.38,76.3,703.78,83.62,91.69,200.96
3336,Seaweed/Kelp-based Polymer,73.18,31.56,1.0,83.8,995.14,68.46,77.23,305.97
3337,Hemp Fiber Composite,87.19,40.3,1.25,85.09,1046.58,57.85,74.78,870.94
3338,Polybutylene Succinate (PBS),73.95,73.26,0.93,53.56,991.97,86.65,45.12,609.56
3339,Bagasse Fiber Composite,59.65,104.17,1.03,55.07,206.14,75.22,56.33,219.48
3340,Gelatin,64.69,36.26,1.09,77.8,207.14,79.69,81.17,940.87
3341,Jute Fiber Composite,85.49,90.07,1.2,61.57,947.91,75.06,33.15,618.77
3342,Maleic Anhydride Grafted (MAG) Polymers,58.02,54.58,1.35,82.55,705.89,94.98,75.61,858.83
3343,Coconut Coir Composite,62.77,56.44,1.32,78.73,378.53,79.79,84.13,668.34
3344,Gelatin,20.63,90.3,1.1,80.32,208.76,96.49,54.76,226.5
3345,Alginate,48.74,69.72,1.16,66.87,388.08,77.58,37.18,835.92
3346,Polyhydroxyvalerate (PHV),70.2,106.15,1.24,82.89,920.53,67.6,87.7,988.09
3347,Polycaprolactone (PCL),30.77,36.87,0.92,91.9,304.91,70.48,41.64,355.98
3348,Nano-cellulose Composite,24.69,103.82,1.13,99.91,583.06,78.11,57.21,1091.08
3349,Blended Starch,34.56,27.19,1.23,92.33,163.95,78.47,80.09,381.56
3350,Cellulose Acetate,28.16,40.9,1.38,78.98,884.43,85.68,87.56,622.84
3351,Blended Starch,25.81,89.69,1.31,61.69,890.48,64.48,90.64,727.19
3352,Jute Fiber Composite,44.39,110.68,0.98,84.87,405.16,84.38,68.07,513.87
3353,Polybutylene Fumarate (PBF),87.15,47.09,1.26,97.04,241.05,89.86,64.36,700.46
3354,Coconut Coir Composite,51.67,54.96,0.98,62.56,498.04,85.19,89.69,918.36
3355,Recycled PET (rPET),23.42,77.12,1.12,64.66,970.25,76.27,70.29,914.46
3356,Alginate,13.59,42.75,1.24,59.58,476.22,99.62,71.35,1122.28
3357,Polycaprolactone (PCL),68.41,106.06,1.1,87.49,988.51,72.74,61.51,1062.09
3358,Cork Composite,40.67,102.1,1.22,71.81,1000.34,59.08,57.35,1185.11
3359,Poly(3-hydroxybutyrate) (PHB),79.54,35.75,1.37,55.48,853.85,91.82,64.68,795.38
3360,Cork Composite,65.17,69.39,1.14,94.06,575.78,63.92,56.81,600.51
3361,Thermoplastic Starch (TPS),77.27,102.22,1.29,78.99,743.31,86.87,55.36,440.1
3362,Recycled LDPE,30.86,56.03,0.98,68.23,219.13,62.4,99.57,443.97
3363,Polyhydroxyvalerate (PHV),68.07,87.26,1.38,68.84,392.33,54.97,54.86,350.92
3364,Paper-based Composite,30.16,25.71,1.23,66.29,517.05,61.52,49.43,926.67
3365,Chitosan,89.92,84.68,1.25,74.14,205.24,71.47,56.07,854.24
3366,Paper-based Composite,63.12,36.53,1.39,68.51,1049.41,59.08,72.17,492.29
3367,Cellulose Acetate,35.51,108.11,1.09,78.53,367.74,63.25,93.95,1092.14
3368,Polyhydroxyvalerate (PHV),30.64,57.94,1.11,89.24,438.7,89.22,85.57,752.29
3369,Hemp Fiber Composite,23.68,50.14,1.18,84.54,155.84,89.46,89.27,269.02
3370,Thermoplastic Starch (TPS),68.28,109.2,1.09,66.49,313.0,91.64,90.41,261.45
3371,Gelatin,26.14,25.7,0.93,77.62,192.72,92.72,94.6,343.19
3372,Recycled LDPE,59.48,62.29,1.16,92.41,656.17,73.46,47.98,411.26
3373,Coconut Coir Composite,30.21,59.48,0.93,55.74,640.9,93.93,63.17,1087.44
3374,Polybutylene Adipate Terephthalate (PBAT),65.38,50.48,1.15,56.22,126.99,78.29,58.19,978.45
3375,Natural Fiber Composite,78.93,116.68,0.94,78.92,951.44,75.75,57.97,401.72
3376,Gelatin,75.66,99.7,1.3,82.86,870.49,87.11,76.36,448.49
3377,Recycled PET (rPET),74.14,27.16,1.04,62.54,627.0,63.99,59.32,836.79
